Activity,Location,Impact Category,Baseline 2025,Baseline 2040,Baseline Change,Baseline % Change,VSI 2025,VSI 2040,VSI Change,VSI % Change,VSI to baseline change,VSI to baseline change %,SSP,Activity Group
manganese concentrate production,GLO,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.0027089007802675,0.0057594888701532,0.0030505880898856995,112.61350404958199,0.0027088796370846,0.0057595267043151,0.0030506470672305003,112.61656019954151,3.783416190061839e-08,0.0030561499595194164,SSP1,Manganese
manganese concentrate production,GLO,"('ReCiPe Midpoint (H)', 'freshwater eutrophication', 'FEP')",6.490053564165789e-06,6.4848932639378766e-06,-5.1603002279128004e-09,-0.07951090352173525,6.490745004817436e-06,6.486343184202119e-06,-4.401820615316653e-09,-0.06781687790923259,1.4499202642424404e-09,0.011694025612502656,SSP1,Manganese
manganese concentrate production,GLO,"('ReCiPe Midpoint (H)', 'metal depletion', 'MDP')",46.97268085896073,46.97270161873861,2.0759777882517483e-05,4.419542913645996e-05,46.97268082740695,46.97270161258413,2.0785177184734493e-05,4.4249501664821e-05,-6.154479592623829e-09,5.407252836103966e-08,SSP1,Manganese
manganese concentrate production,GLO,"('ReCiPe Midpoint (H)', 'terrestrial acidification', 'TAP100')",0.0002733494303083,0.0002672209589075,-6.128471400800007e-06,-2.2419916492556604,0.0002733742552421,0.00026722488756,-6.149367682099988e-06,-2.249431892060982,3.928652499997874e-09,-0.0074402428053215175,SSP1,Manganese
manganese concentrate production,GLO,"('ReCiPe Midpoint (H)', 'water depletion', 'WDP')",0.0015148041458289,0.0014965093251475,-1.829482068139987e-05,-1.2077350548436052,0.0015148001005291,0.0014965059146977,-1.8294185831400044e-05,-1.2076963703006174,-3.4104498001716332e-09,3.8684542987832415e-05,SSP1,Manganese
manganese concentrate production,GLO,"('ReCiPe Midpoint (H)', 'urban land occupation', 'ULOP')",0.0229580311717253,0.023013588503479,5.555733175369865e-05,0.2419951926109503,0.022958001143596,0.0230135468473473,5.5545703751300884e-05,0.24194486011163494,-4.165613170029059e-08,-5.033249931535311e-05,SSP1,Manganese
manganese concentrate production,GLO,"('ReCiPe Midpoint (H)', 'ionising radiation', 'IRP_HE')",0.0012263991265208,0.000821749624093,-0.00040464950242779987,-32.99492748137871,0.0012258534261302,0.0008215883201013,-0.00040426510602889997,-32.97825803734894,-1.613039917000179e-07,0.016669444029773217,SSP1,Manganese
manganese concentrate production,GLO,"('ReCiPe Midpoint (H)', 'fossil depletion', 'FDP')",0.0049059856186034,0.0043581959410686,-0.0005477896775347999,-11.165741608731837,0.0049051265206476,0.0043568377872099,-0.0005482887334376995,-11.177871378643086,-1.3581538587000008e-06,-0.012129769911249255,SSP1,Manganese
manganese concentrate production,GLO,"('ReCiPe Midpoint (H)', 'freshwater ecotoxicity', 'FETPinf')",0.0019854748998523,0.0020134219565984,2.794705674609996e-05,1.4075754243067464,0.0019854703711014,0.0020134437393409,2.7973368239499804e-05,1.408903836927173,2.1782742499944913e-08,0.001328412620426489,SSP1,Manganese
manganese concentrate production,GLO,"('ReCiPe Midpoint (H)', 'marine ecotoxicity', 'METPinf')",0.001817112683169,0.0018417812352033,2.4668552034300042e-05,1.357568645180479,0.001817109382644,0.001841800845331,2.469146268700012e-05,1.3588319405996685,1.9610127700072505e-08,0.0012632954191895696,SSP1,Manganese
manganese concentrate production,GLO,"('ReCiPe Midpoint (H)', 'ozone depletion', 'ODPinf')",1.6861975729440547e-09,1.3705943833779351e-09,-3.1560318956611954e-10,-18.71685706527765,1.685938832957212e-09,1.3703510853344667e-09,-3.155877476227454e-10,-18.718813604239156,-2.4329804346846523e-13,-0.001956538961504606,SSP1,Manganese
manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'terrestrial ecotoxicity', 'TETPinf')",0.0012047771960469,0.0010105559531397,-0.00019422124290720006,-16.120926221418898,0.0012047587315576,0.0010105566581568,-0.00019420207340080007,-16.119582146520028,7.050171000385491e-10,0.001344074898870673,SSP1,Manganese
manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'natural land transformation', 'NLTP')",0.0004548162457277,0.0003455035025515,-0.00010931274317619997,-24.034485180119507,0.000454845116165,0.0003455276727135,-0.00010931744345149996,-24.03399301573327,2.417016199999459e-08,0.0004921643862374481,SSP1,Manganese
manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'photochemical oxidant formation', 'POFP')",0.0042466211166021,0.0031461819037789,-0.0011004392128232004,-25.91328923885039,0.004246691437352,0.0031460666011142,-0.0011006248362377996,-25.91723115452174,-1.1530266469991085e-07,-0.0039419156713513814,SSP1,Manganese
manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'human toxicity', 'HTPinf')",0.683535793492013,0.4991616770769521,-0.1843741164150609,-26.973586192632247,0.6835502650142067,0.4991869342463317,-0.18436333076787498,-26.971437245224863,2.525716937962219e-05,0.0021489474073845827,SSP1,Manganese
manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'marine eutrophication', 'MEP')",0.0016590373516815,0.0012080529592352,-0.00045098439244630004,-27.183498429930435,0.0016590902697946,0.0012080730430158,-0.0004510172267788001,-27.184610445255476,2.008378059996027e-08,-0.001112015325041682,SSP1,Manganese
manganese(III) oxide production,CN,"('IPCC 2013', 'climate change', 'GWP 100a, incl. H and bio CO2')",2.1398822731696856,1.5384276738049671,-0.6014545993647185,-28.106901342465818,2.1398803462925637,1.2987270948652665,-0.8411532514272972,-39.30842455208452,-0.23970057893970065,-11.2015232096187,SSP1,Manganese
manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'particulate matter formation', 'PMFP')",0.0034338783186505,0.0019765195894584,-0.0014573587291921001,-42.44060487748547,0.0034338298493251,0.0019765298774396,-0.0014572999718855,-42.43949280631724,1.0287981200025192e-08,0.0011120711682295337,SSP1,Manganese
manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.0777709507262309,0.1057196950748307,0.0279487443485998,35.93725431875573,0.0777714078729107,0.1057207496125251,0.0279493417396144,35.93781121371432,1.0545376944032236e-06,0.0005568949585921246,SSP1,Manganese
manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'freshwater eutrophication', 'FEP')",0.0006267188055399,0.0003613364621206,-0.00026538234341930004,-42.34472319538599,0.0006267381725083,0.0003613744644733,-0.000265363708035,-42.34044129990913,3.8002352700013814e-08,0.0042818954768577555,SSP1,Manganese
manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'metal depletion', 'MDP')",80.5541841058077,80.55935099893254,0.005166893124837202,0.00641418342472503,80.55418355966471,80.55935089945393,0.005167339789224457,0.006414737957584937,-9.947861201453634e-08,5.545328599070726e-07,SSP1,Manganese
manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'terrestrial acidification', 'TAP100')",0.0053142758918947,0.003629200766401,-0.0016850751254937,-31.70846150580488,0.0053149689769067,0.0036293020462361,-0.0016856669306706002,-31.715461331848722,1.0127983510015148e-07,-0.00699982604384175,SSP1,Manganese
manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'water depletion', 'WDP')",0.0116251282167595,0.0086951679870227,-0.0029299602297367996,-25.203680984032406,0.0116250944550827,0.0086950783348484,-0.0029300161202343005,-25.204234955297462,-8.965217430066674e-08,-0.0005539712650559636,SSP1,Manganese
manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'urban land occupation', 'ULOP')",0.0666707850901853,0.0725723033983505,0.005901518308165196,8.851730634613402,0.0666707403603537,0.0725718232533147,0.005901082892960999,8.851083490397425,-4.801450357999615e-07,-0.0006471442159767804,SSP1,Manganese
manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'ionising radiation', 'IRP_HE')",0.1574795942188034,0.0853043432727015,-0.07217525094610189,-45.83149410825953,0.157464532088126,0.0853000436825276,-0.0721644884055984,-45.829043181108936,-4.299590173909018e-06,0.002450927150590587,SSP1,Manganese
manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'fossil depletion', 'FDP')",0.4317864745048377,0.2816543166256643,-0.1501321578791734,-34.77000016069084,0.4317642470516909,0.2816191933964213,-0.15014505365526964,-34.774776902102836,-3.5123229243039233e-05,-0.004776741411994578,SSP1,Manganese
manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'freshwater ecotoxicity', 'FETPinf')",0.0511294315465253,0.0507592090535063,-0.00037022249301899707,-0.724088811122636,0.05112946575407,0.05075986102868,-0.0003696047253900006,-0.7228800847788623,6.519751736960844e-07,0.0012087263437736695,SSP1,Manganese
manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'marine ecotoxicity', 'METPinf')",0.0472760393676306,0.0465896621751302,-0.0006863771925003995,-1.451850031604709,0.0472761288514219,0.0465902769433681,-0.0006858519080538,-1.450736184870966,6.147682378998542e-07,0.0011138467337430402,SSP1,Manganese
manganese(III) oxide production,CN,"('ReCiPe Midpoint (H)', 'ozone depletion', 'ODPinf')",7.496941969968865e-08,5.6679096486871234e-08,-1.829032321281742e-08,-24.397045203343595,7.49635499814979e-08,5.6672771374735665e-08,-1.829077860676224e-08,-24.399563002654855,-6.325112135569669e-12,-0.0025177993112599495,SSP1,Manganese
manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'terrestrial ecotoxicity', 'TETPinf')",0.0012047771960469,0.0010105559531397,-0.00019422124290720006,-16.120926221418898,0.0012047587315576,0.0010105566581568,-0.00019420207340080007,-16.119582146520028,7.050171000385491e-10,0.001344074898870673,SSP1,Manganese
manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'natural land transformation', 'NLTP')",0.0004548162457277,0.0003455035025515,-0.00010931274317619997,-24.034485180119507,0.000454845116165,0.0003455276727135,-0.00010931744345149996,-24.03399301573327,2.417016199999459e-08,0.0004921643862374481,SSP1,Manganese
manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'photochemical oxidant formation', 'POFP')",0.0042466211166021,0.0031461819037789,-0.0011004392128232004,-25.91328923885039,0.004246691437352,0.0031460666011142,-0.0011006248362377996,-25.91723115452174,-1.1530266469991085e-07,-0.0039419156713513814,SSP1,Manganese
manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'human toxicity', 'HTPinf')",0.683535793492013,0.4991616770769521,-0.1843741164150609,-26.973586192632247,0.6835502650142067,0.4991869342463317,-0.18436333076787498,-26.971437245224863,2.525716937962219e-05,0.0021489474073845827,SSP1,Manganese
manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'marine eutrophication', 'MEP')",0.0016590373516815,0.0012080529592352,-0.00045098439244630004,-27.183498429930435,0.0016590902697946,0.0012080730430158,-0.0004510172267788001,-27.184610445255476,2.008378059996027e-08,-0.001112015325041682,SSP1,Manganese
manganese(III) oxide production,RoW,"('IPCC 2013', 'climate change', 'GWP 100a, incl. H and bio CO2')",2.1398822731696856,1.5384276738049671,-0.6014545993647185,-28.106901342465818,2.1398803462925637,1.2987270948652665,-0.8411532514272972,-39.30842455208452,-0.23970057893970065,-11.2015232096187,SSP1,Manganese
manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'particulate matter formation', 'PMFP')",0.0034338783186505,0.0019765195894584,-0.0014573587291921001,-42.44060487748547,0.0034338298493251,0.0019765298774396,-0.0014572999718855,-42.43949280631724,1.0287981200025192e-08,0.0011120711682295337,SSP1,Manganese
manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.0777709507262309,0.1057196950748307,0.0279487443485998,35.93725431875573,0.0777714078729107,0.1057207496125251,0.0279493417396144,35.93781121371432,1.0545376944032236e-06,0.0005568949585921246,SSP1,Manganese
manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'freshwater eutrophication', 'FEP')",0.0006267188055399,0.0003613364621206,-0.00026538234341930004,-42.34472319538599,0.0006267381725083,0.0003613744644733,-0.000265363708035,-42.34044129990913,3.8002352700013814e-08,0.0042818954768577555,SSP1,Manganese
manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'metal depletion', 'MDP')",80.5541841058077,80.55935099893254,0.005166893124837202,0.00641418342472503,80.55418355966471,80.55935089945393,0.005167339789224457,0.006414737957584937,-9.947861201453634e-08,5.545328599070726e-07,SSP1,Manganese
manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'terrestrial acidification', 'TAP100')",0.0053142758918947,0.003629200766401,-0.0016850751254937,-31.70846150580488,0.0053149689769067,0.0036293020462361,-0.0016856669306706002,-31.715461331848722,1.0127983510015148e-07,-0.00699982604384175,SSP1,Manganese
manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'water depletion', 'WDP')",0.0116251282167595,0.0086951679870227,-0.0029299602297367996,-25.203680984032406,0.0116250944550827,0.0086950783348484,-0.0029300161202343005,-25.204234955297462,-8.965217430066674e-08,-0.0005539712650559636,SSP1,Manganese
manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'urban land occupation', 'ULOP')",0.0666707850901853,0.0725723033983505,0.005901518308165196,8.851730634613402,0.0666707403603537,0.0725718232533147,0.005901082892960999,8.851083490397425,-4.801450357999615e-07,-0.0006471442159767804,SSP1,Manganese
manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'ionising radiation', 'IRP_HE')",0.1574795942188034,0.0853043432727015,-0.07217525094610189,-45.83149410825953,0.157464532088126,0.0853000436825276,-0.0721644884055984,-45.829043181108936,-4.299590173909018e-06,0.002450927150590587,SSP1,Manganese
manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'fossil depletion', 'FDP')",0.4317864745048377,0.2816543166256643,-0.1501321578791734,-34.77000016069084,0.4317642470516909,0.2816191933964213,-0.15014505365526964,-34.774776902102836,-3.5123229243039233e-05,-0.004776741411994578,SSP1,Manganese
manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'freshwater ecotoxicity', 'FETPinf')",0.0511294315465253,0.0507592090535063,-0.00037022249301899707,-0.724088811122636,0.05112946575407,0.05075986102868,-0.0003696047253900006,-0.7228800847788623,6.519751736960844e-07,0.0012087263437736695,SSP1,Manganese
manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'marine ecotoxicity', 'METPinf')",0.0472760393676306,0.0465896621751302,-0.0006863771925003995,-1.451850031604709,0.0472761288514219,0.0465902769433681,-0.0006858519080538,-1.450736184870966,6.147682378998542e-07,0.0011138467337430402,SSP1,Manganese
manganese(III) oxide production,RoW,"('ReCiPe Midpoint (H)', 'ozone depletion', 'ODPinf')",7.496941969968865e-08,5.6679096486871234e-08,-1.829032321281742e-08,-24.397045203343595,7.49635499814979e-08,5.6672771374735665e-08,-1.829077860676224e-08,-24.399563002654855,-6.325112135569669e-12,-0.0025177993112599495,SSP1,Manganese
manganese dioxide production,GLO,"('ReCiPe Midpoint (H)', 'terrestrial ecotoxicity', 'TETPinf')",0.0009963216367764,0.0008270209733064,-0.0001693006634699999,-16.992571195961624,0.0009963075804341,0.0008270104401419,-0.00016929714029219995,-16.992457311068105,-1.0533164500011773e-08,0.0001138848935191561,SSP1,Manganese
manganese dioxide production,GLO,"('ReCiPe Midpoint (H)', 'natural land transformation', 'NLTP')",0.0002498140293926,0.0002044609692212,-4.535306017140002e-05,-18.154729052516323,0.0002498340015557,0.0002044778087986,-4.53561927571e-05,-18.154531598849616,1.6839577400015e-08,0.00019745366670775866,SSP1,Manganese
manganese dioxide production,GLO,"('ReCiPe Midpoint (H)', 'photochemical oxidant formation', 'POFP')",0.0026950515001819,0.002139637639454,-0.0005554138607279002,-20.60865481384727,0.0026950999191199,0.0021395566821074,-0.0005555432370124998,-20.613084994411473,-8.095734659995663e-08,-0.004430180564202857,SSP1,Manganese
manganese dioxide production,GLO,"('ReCiPe Midpoint (H)', 'human toxicity', 'HTPinf')",2.195530820343219,2.096953547444187,-0.09857727289903195,-4.489906130473802,2.195540674281913,0.6125478042363747,-1.5829928700455382,-72.10036637391296,-1.4844057432078124,-67.61046024343916,SSP1,Manganese
manganese dioxide production,GLO,"('ReCiPe Midpoint (H)', 'marine eutrophication', 'MEP')",0.0009694707623349,0.0007381070385067,-0.00023136372382820001,-23.864951148292217,0.0009695070773832,0.0007381209835591,-0.00023138609382409995,-23.866364591028567,1.3945052400039619e-08,-0.0014134427363501345,SSP1,Manganese
manganese dioxide production,GLO,"('IPCC 2013', 'climate change', 'GWP 100a, incl. H and bio CO2')",0.8920571296450595,0.6706031899164134,-0.22145393972864602,-24.825084893022524,0.8920553540604845,0.6705630594268601,-0.2214922946336244,-24.829433916340403,-4.0130489553313886e-05,-0.004349023317878675,SSP1,Manganese
manganese dioxide production,GLO,"('ReCiPe Midpoint (H)', 'particulate matter formation', 'PMFP')",0.0016794368374612,0.0013451571563124,-0.00033427968114880017,-19.904272294880098,0.0016794036332195,0.0013451641562793,-0.00033423947694019985,-19.902271873703537,6.999966900176832e-09,0.0020004211765609625,SSP1,Manganese
manganese dioxide production,GLO,"('ReCiPe Midpoint (H)', 'agricultural land occupation', 'ALOP')",0.054407919977894,0.0758730323712868,0.0214651123933928,39.452183436003615,0.054408182997473,0.0758737720522068,0.0214655890547338,39.45286880050888,7.396809200005405e-07,0.0006853645052657953,SSP1,Manganese
